Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Size (product.metafields.shopify.size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
premium-soft-net-lehenga-choli-with-sequins-embroidery-with-attactive-design-1,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XS,,,,,GT-1764-PISTA-2,0.0,,-1,deny,manual,3412.00,6600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6278025946959300756_y.jpg?v=1760110685,7,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-soft-net-lehenga-choli-with-sequins-embroidery-with-attactive-design-1,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,S,,,,,,0.0,,0,deny,manual,2912.00,6600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6278025946959300755_y.jpg?v=1760110685,8,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-soft-net-lehenga-choli-with-sequins-embroidery-with-attactive-design-1,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,M,,,,,,0.0,,0,deny,manual,2912.00,6600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6278025946959300754_y_1.jpg?v=1760110685,9,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-soft-net-lehenga-choli-with-sequins-embroidery-with-attactive-design-1,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,L,,,,,,0.0,,0,deny,manual,2912.00,6600.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-soft-net-lehenga-choli-with-sequins-embroidery-with-attactive-design-1,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XL,,,,,,0.0,,0,deny,manual,2912.00,6600.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-soft-net-lehenga-choli-with-sequins-embroidery-with-attactive-design-1,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,2XL,,,,,,0.0,,0,deny,manual,2912.00,6600.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,Mint Green Soft Net Lehenga Choli with Peacock and Multi-Thread Embroidery,"<p><strong>✨ Exquisite Red Butterfly Net Lehenga with Coding Sequins Embroidery | Premium Quality with Can-Can &amp; Canvas Layers ✨</strong></p>
<p>Upgrade your ethnic wardrobe with this<span> </span><strong>stunning red butterfly net lehenga</strong>, designed for grandeur and elegance. Featuring<span> </span><strong>intricate coding sequins embroidery</strong><span> </span>and this ensemble ensures a breathtaking look for weddings, receptions, and festive occasions.</p>
<h3><strong>👗 Lehenga Details:</strong></h3>
<p>✔<span> </span><strong>Fabric:</strong><span> </span>Soft Butterfly Net<br>✔<span> </span><strong>Work:</strong><span> </span>Coding Sequins Work with Can-Can &amp; Canvas Patta<br>✔<span> </span><strong>Type:</strong><span> </span>Semi-Stitched for a customizable fit<br></p>
<h3><strong>👗 Blouse Details:</strong></h3>
<p>✔<span> </span><strong>Fabric:</strong><span> </span>Soft Butterfly Net with Lining Inner<br>✔<span> </span><strong>Work:</strong><span> </span>Stunning Coding Sequins Work</p>
<p><strong></strong><strong>👗 Dupatta Details:</strong></p>
<p>✔<span> </span><strong>Fabric:</strong><span> </span>Soft Butterfly Net<br>✔<span> </span><strong>Work:</strong><span> </span>Elegant Coding Sequins Embroidery<br></p>
<h3><strong>💖 Why Choose This Lehenga?</strong></h3>
<p>✅<span> </span><strong>Luxurious design</strong><span> </span>with premium coding sequins embroidery<br>✅<span> </span><strong>Comfortable yet glamorous</strong>, perfect for weddings, receptions, and festive occasions<br>✅<span> </span><strong>Semi-stitched lehenga &amp; unstitched blouse</strong><span> </span>for a personalized fit<br></p>
<p>Steal the spotlight with this breathtaking<span> </span><strong>red butterfly net lehenga</strong>.<span> </span><strong>Order now</strong><span> </span>and dazzle in elegance! ✨💃</p>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #FestiveFashion, #FloralLehenga, #HaldiOutfit, #ModelGT, #WeddingLehenga, Designer Lehenga",true,STICHING,SEMI-STICHING,,SIZE,XS,,,,,GT-1676 pista model-1,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6311858263343351675_y.jpg?v=1760110684,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,SEMI-STICHING,,,S,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6311858263343351674_y.jpg?v=1760110684,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,SEMI-STICHING,,,M,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6311858263343351673_y.jpg?v=1760110684,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,SEMI-STICHING,,,L,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6311858263343351671_y.jpg?v=1760110684,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,SEMI-STICHING,,,XL,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6311858263343351670_y.jpg?v=1760110684,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,SEMI-STICHING,,,2XL,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XS,,,,,GT-1676 pista model-2,1500.0,,0,deny,manual,4187.00,6900.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,S,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,M,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,L,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,XL,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-lehenga-choli-perfect-fit-for-you,,,,,,,,,BLOUSE & LEHENGA-STICHING,,,2XL,,,,,,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,Sage Green Soft Net Lehenga Choli with Heavy Zari and Mirror Embroidery,"<h3 data-start=""493"" data-end=""522""><br></h3>
<p class="""" data-end=""241"" data-start=""174""><strong data-end=""241"" data-start=""174"">✨ Elegant Faux Georgette Lehenga with Coding Sequins Embroidery</strong></p>
<p class="""" data-end=""267"" data-start=""243""><strong data-end=""265"" data-start=""243"">👗 Lehenga Details</strong></p>
<ul data-end=""412"" data-start=""268"">
<li class="""" data-end=""310"" data-start=""268"">
<p class="""" data-end=""310"" data-start=""270"">Fabric: Premium Quality Faux Georgette</p>
</li>
<li class="""" data-end=""367"" data-start=""311"">
<p class="""" data-end=""367"" data-start=""313"">Work: Coding Sequins Work with Cancan &amp; Canvas Patta</p>
</li>
<li class="""" data-end=""412"" data-start=""368"">
<p class="""" data-end=""412"" data-start=""370"">Type: Semi-stitched </p>
</li>
</ul>
<p class="""" data-end=""437"" data-start=""414""><strong data-end=""435"" data-start=""414"">👚 Blouse Details</strong></p>
<ul data-end=""627"" data-start=""438"">
<li class="""" data-end=""480"" data-start=""438"">
<p class="""" data-end=""480"" data-start=""440"">Fabric: Premium Quality Faux Georgette</p>
</li>
<li class="""" data-end=""510"" data-start=""481"">
<p class="""" data-end=""510"" data-start=""483"">Work: Coding Sequins Work</p>
</li>
<li class="""" data-end=""552"" data-start=""511"">
<p class="""" data-end=""552"" data-start=""513"">Type: Unstitched <br></p>
</li>
</ul>
<p class="""" data-end=""653"" data-start=""629""><strong data-end=""651"" data-start=""629"">🧣 Dupatta Details</strong></p>
<ul data-end=""726"" data-start=""654"">
<li class="""" data-end=""696"" data-start=""654"">
<p class="""" data-end=""696"" data-start=""656"">Fabric: Premium Quality Faux Georgette</p>
</li>
<li class="""" data-end=""726"" data-start=""697"">
<p class="""" data-end=""726"" data-start=""699"">Work: Coding Sequins Work</p>
</li>
</ul>
<p class="""" data-end=""868"" data-start=""728""><strong data-end=""868"" data-start=""728"">💃 Perfect for festive occasions and weddings, this lehenga set blends luxury and comfort seamlessly. Order now and dazzle effortlessly!</strong></p>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga",true,SIZE,XS,,,,,,,,GT-1749 PISTA-1,0.0,,-1,deny,manual,3298.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987232_y.jpg?v=1760110683,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,S,,,,,,,,GT-1749 PISTA-2,0.0,,0,deny,manual,3298.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987234_y.jpg?v=1760110683,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,M,,,,,,,,GT-1749 PISTA-3,0.0,,0,deny,manual,3298.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987233_y.jpg?v=1760110683,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,L,,,,,,,,GT-1749 PISTA-4,0.0,,0,deny,manual,3298.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987246_y.jpg?v=1760110683,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,XL,,,,,,,,GT-1749 PISTA-5,0.0,,0,deny,manual,3298.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987242_y.jpg?v=1760110683,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,2XL,,,,,,,,GT-1749 PISTA-6,0.0,,0,deny,manual,3298.00,6899.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987243_y.jpg?v=1760110683,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987244_y.jpg?v=1760110683,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987245_y.jpg?v=1760110683,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-faux-georgette-lehenga-with-coding-sequins-work-semi-stitched-set-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6080221232436987247_y.jpg?v=1760110683,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,Sky Blue Soft Net Lehenga Choli with Golden Peacock & Floral Embroidery,"<h3 data-start=""493"" data-end=""522"" style=""text-align: center;""><br></h3>
<p><strong>✨ Exquisite Red Butterfly Net Lehenga with Coding Sequins Embroidery | Premium Quality with Can-Can &amp; Canvas Layers ✨</strong></p>
<p>Upgrade your ethnic wardrobe with this <strong>stunning red butterfly net lehenga</strong>, designed for grandeur and elegance. Featuring <strong>intricate coding sequins embroidery</strong> and this ensemble ensures a breathtaking look for weddings, receptions, and festive occasions.</p>
<h3><strong>👗 Lehenga Details:</strong></h3>
<p>✔ <strong>Fabric:</strong> Soft Butterfly Net<br>✔ <strong>Work:</strong> Coding Sequins Work with Can-Can &amp; Canvas Patta<br>✔ <strong>Type:</strong> Semi-Stitched for a customizable fit<br></p>
<h3><strong>👗 Blouse Details:</strong></h3>
<p>✔ <strong>Fabric:</strong> Soft Butterfly Net with Lining Inner<br>✔ <strong>Work:</strong> Stunning Coding Sequins Work<br></p>
<h3><strong>👗 Dupatta Details:</strong></h3>
<p>✔ <strong>Fabric:</strong> Soft Butterfly Net<br>✔ <strong>Work:</strong> Elegant Coding Sequins Embroidery<br></p>
<h3><strong>💖 Why Choose This Lehenga?</strong></h3>
<p>✅ <strong>Luxurious design</strong> with premium coding sequins embroidery<br>✅ <strong>Comfortable yet glamorous</strong>, perfect for weddings, receptions, and festive occasions<br>✅ <strong>Semi-stitched lehenga &amp; unstitched blouse</strong> for a personalized fit<br></p>
<p>Steal the spotlight with this breathtaking <strong>red butterfly net lehenga</strong>. <strong>Order now</strong> and dazzle in elegance! ✨💃</p>",Gagan Trends,Uncategorized,lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #FestiveFashion, #FloralLehenga, #HaldiOutfit, #IndianWear, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, #WeddingLehenga",true,SIZE,XS,,,,,,,,GT-1676 sky blue-1,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6210769791350850136_y.jpg?v=1760110682,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,,,,,,,,,S,,,,,,,,GT-1676 sky blue-2,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6210769791350850137_y.jpg?v=1760110682,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,,,,,,,,,M,,,,,,,,GT-1676 sky blue-3,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6210769791350850138_y.jpg?v=1760110682,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,,,,,,,,,L,,,,,,,,GT-1676 sky blue-4,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6210769791350850139_y.jpg?v=1760110682,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,,,,,,,,,XL,,,,,,,,GT-1676 sky blue-5,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6210769791350850140_y.jpg?v=1760110682,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,,,,,,,,,2XL,,,,,,,,GT-1676 sky blue-6,1500.0,,0,deny,manual,3687.00,6900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6210769791350850141_y.jpg?v=1760110682,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/IMG_5933.jpg?v=1760110684,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-coding-sequins-work-and-designer-blouse-perfect-fit-for-you-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/IMG_5932.jpg?v=1760110684,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,Sky Blue Soft Net Lehenga Choli with Multicolor Floral & Sequins Embroidery,"<h4 data-start=""665"" data-end=""693"">Premium Organza Silk Embroidered Lehenga Set</h4>
<h4 data-start=""665"" data-end=""693""><br></h4>
<h4 data-start=""665"" data-end=""693"">Lehenga Details</h4>
<ul data-start=""694"" data-end=""828"">
<li data-start=""694"" data-end=""740"">
<p data-start=""696"" data-end=""740"">Fabric: Premium Quality Heavy Organza Silk</p>
</li>
<li data-start=""741"" data-end=""776"">
<p data-start=""743"" data-end=""776"">Work: Embroidery &amp; Sequins Work, with Cancan &amp; Canvas Patta</p>
</li>
<li data-start=""777"" data-end=""828"">Style: Semi-stitched<strong> </strong>
</li>
</ul>
<h4 data-start=""830"" data-end=""854""> Blouse Details</h4>
<ul data-start=""855"" data-end=""976"">
<li data-start=""855"" data-end=""901"">
<p data-start=""857"" data-end=""901"">Fabric: Premium Quality Heavy Organza Silk</p>
</li>
<li data-start=""902"" data-end=""945"">
<p data-start=""904"" data-end=""945"">Work: Embroidery, Sequins &amp; Coding Work</p>
</li>
<li data-start=""946"" data-end=""976"">
<p data-start=""948"" data-end=""976"">Type:  Unstitched<strong> </strong></p>
</li>
</ul>
<h4 data-start=""978"" data-end=""1003""> Dupatta Details</h4>
<ul data-start=""1004"" data-end=""1106"">
<li data-start=""1004"" data-end=""1050"">
<p data-start=""1006"" data-end=""1050"">Fabric: Premium Quality Heavy Organza Silk</p>
</li>
<li data-start=""1051"" data-end=""1086"">
<p data-start=""1053"" data-end=""1086"">Work: Embroidery &amp; Sequins Work</p>
</li>
<li data-start=""1087"" data-end=""1106"">
<p data-start=""1089"" data-end=""1106"">Size: 2.3 Meter<br></p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #ModelGT",true,SIZE,XS,,,,,,,,GT-1763,0.0,,-1,deny,manual,3143.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586921_y.jpg?v=1760110681,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,S,,,,,,,,GT-1764,0.0,,0,deny,manual,3143.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586925_y.jpg?v=1760110681,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,M,,,,,,,,GT-1765,0.0,,0,deny,manual,3143.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586929_y.jpg?v=1760110681,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,L,,,,,,,,GT-1766,0.0,,0,deny,manual,3143.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586928_y.jpg?v=1760110681,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,XL,,,,,,,,GT-1767,0.0,,-1,deny,manual,3143.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586924_y.jpg?v=1760110681,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,2XL,,,,,,,,GT-1768,0.0,,0,deny,manual,3143.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586919_y.jpg?v=1760110681,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586926_y.jpg?v=1760110681,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586923_y.jpg?v=1760110681,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586922_y.jpg?v=1760110681,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586927_y.jpg?v=1760110681,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586940_y.jpg?v=1760110681,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
premium-organza-silk-embroidered-lehenga-set-luxurious-traditional-ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6235713836124586939_y.jpg?v=1760110681,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
